"dimen","variable","value"
"p = 20","Yes",12.1172298748591
"p = 20","Yes",11.3387320127634
"p = 20","Yes",11.7387576539655
"p = 20","Yes",12.187161910368
"p = 20","Yes",11.2599961699449
"p = 20","Yes",10.7411580163616
"p = 20","Yes",10.0502781771361
"p = 20","Yes",11.6080005179274
"p = 20","Yes",11.7965440803443
"p = 20","Yes",12.0926003282926
"p = 20","Yes",12.7423591809952
"p = 20","Yes",11.2646319957539
"p = 20","Yes",11.4818925583705
"p = 20","Yes",13.5169054459495
"p = 20","Yes",12.5867409710558
"p = 20","Yes",11.2393862066522
"p = 20","Yes",11.1058970635177
"p = 20","Yes",11.1038526708024
"p = 20","Yes",11.0494426370997
"p = 20","Yes",10.1096043797035
"p = 20","Yes",13.2328148293267
"p = 20","Yes",13.0881369112373
"p = 20","Yes",12.520338766362
"p = 20","Yes",11.6786034461277
"p = 20","Yes",12.3096355420844
"p = 20","Yes",11.1935198331431
"p = 20","Yes",11.7607540774999
"p = 20","Yes",11.0859916488853
"p = 20","Yes",12.3328966087514
"p = 20","Yes",12.0130187146459
"p = 20","Yes",12.008292406068
"p = 20","Yes",11.3755804063204
"p = 20","Yes",12.7770679698808
"p = 20","Yes",11.3728473856532
"p = 20","Yes",13.7641215623805
"p = 20","Yes",11.7757175858854
"p = 20","Yes",10.9577789547355
"p = 20","Yes",13.1398884580295
"p = 20","Yes",12.6317299167446
"p = 20","Yes",11.1613152718884
"p = 20","Yes",11.699122670593
"p = 20","Yes",10.7624541740577
"p = 20","Yes",9.48757322477895
"p = 20","Yes",12.0676917702069
"p = 20","Yes",9.62438090157658
"p = 20","Yes",13.0139341177666
"p = 20","Yes",11.1382911307216
"p = 20","Yes",10.1838924388041
"p = 20","Yes",11.8194868407068
"p = 20","Yes",12.0251291028824
"p = 20","Yes",12.3877735013617
"p = 20","Yes",12.6249006643254
"p = 20","Yes",11.8449417927579
"p = 20","Yes",11.1290190532628
"p = 20","Yes",11.2486877374614
"p = 20","Yes",12.0538681533858
"p = 20","Yes",11.5065740586573
"p = 20","Yes",12.1097330135709
"p = 20","Yes",11.86344673954
"p = 20","Yes",10.9413793210925
"p = 20","Yes",11.6260726678642
"p = 20","Yes",10.5969398587732
"p = 20","Yes",10.4346958866196
"p = 20","Yes",12.0551410762521
"p = 20","Yes",11.2694277059852
"p = 20","Yes",10.0383802614226
"p = 20","Yes",13.1011434362904
"p = 20","Yes",11.3820864775431
"p = 20","Yes",10.6013306469545
"p = 20","Yes",11.4753322138645
"p = 20","Yes",11.405728273829
"p = 20","Yes",11.0808142645052
"p = 20","Yes",12.4929284236638
"p = 20","Yes",12.1413177338773
"p = 20","Yes",13.1393385508829
"p = 20","Yes",12.3303436307074
"p = 20","Yes",11.9588205390592
"p = 20","Yes",11.2723598773053
"p = 20","Yes",11.1559365764518
"p = 20","Yes",10.4014919604033
"p = 20","Yes",11.2682073776061
"p = 20","Yes",10.9517514463928
"p = 20","Yes",12.3911835955161
"p = 20","Yes",11.0734758246529
"p = 20","Yes",11.4145921469906
"p = 20","Yes",12.9702158128945
"p = 20","Yes",11.9843450184546
"p = 20","Yes",13.2444737979775
"p = 20","Yes",10.2465139728911
"p = 20","Yes",13.2886597012749
"p = 20","Yes",11.6100966763089
"p = 20","Yes",13.4099124346926
"p = 20","Yes",10.5305594253407
"p = 20","Yes",10.0759753969419
"p = 20","Yes",11.3067433750563
"p = 20","Yes",12.1293842400277
"p = 20","Yes",10.6251489062218
"p = 20","Yes",11.2264158560185
"p = 20","Yes",11.5414120905471
"p = 20","Yes",11.4832137456968
"p = 20","Yes",13.299128003781
"p = 20","Yes",13.3070721486094
"p = 20","Yes",10.5616501963904
"p = 20","Yes",12.6105269466359
"p = 20","Yes",10.8704137201186
"p = 20","Yes",11.8697569294514
"p = 20","Yes",10.8988482736171
"p = 20","Yes",12.2529858778001
"p = 20","Yes",12.1310537487515
"p = 20","Yes",12.8615590500366
"p = 20","Yes",12.7939538850867
"p = 20","Yes",11.6037993021661
"p = 20","Yes",11.9124220833168
"p = 20","Yes",10.9716604405755
"p = 20","Yes",11.8304344206536
"p = 20","Yes",12.1655196531522
"p = 20","Yes",8.59799173839727
"p = 20","Yes",11.6927637950708
"p = 20","Yes",12.1229572990569
"p = 20","Yes",10.0544663605847
"p = 20","Yes",10.6945524229705
"p = 20","Yes",12.3075602473793
"p = 20","Yes",10.0435289276689
"p = 20","Yes",10.4945344013443
"p = 20","Yes",13.0788132122949
"p = 20","Yes",11.6208863762742
"p = 20","Yes",9.98042309084585
"p = 20","Yes",11.4406237258455
"p = 20","Yes",11.5191715465126
"p = 20","Yes",12.1812058502063
"p = 20","Yes",12.4349440634795
"p = 20","Yes",13.3307777852269
"p = 20","Yes",10.6492078998231
"p = 20","Yes",13.1435551613224
"p = 20","Yes",11.5343052734615
"p = 20","Yes",11.5614606987847
"p = 20","Yes",10.8710760035374
"p = 20","Yes",12.1102740093998
"p = 20","Yes",11.21066712536
"p = 20","Yes",11.3299995383722
"p = 20","Yes",12.9881623483976
"p = 20","Yes",12.3483851453464
"p = 20","Yes",13.0641559176324
"p = 20","Yes",11.6612365416514
"p = 20","Yes",10.5610473782157
"p = 20","Yes",12.0831653538848
"p = 20","Yes",13.0135792256025
"p = 20","Yes",11.0973602350012
"p = 20","Yes",10.1704554797262
"p = 20","Yes",12.5713277493281
"p = 20","Yes",11.2905641715934
"p = 20","Yes",12.7918503492927
"p = 20","Yes",12.1120685640512
"p = 20","Yes",10.0196306627191
"p = 20","Yes",11.2027042450149
"p = 20","Yes",10.6345880610906
"p = 20","Yes",12.9024337156262
"p = 20","Yes",10.7637895381549
"p = 20","Yes",11.4287642126369
"p = 20","Yes",12.6520186131358
"p = 20","Yes",12.6457379350271
"p = 20","Yes",11.7034925205591
"p = 20","Yes",9.85422660017948
"p = 20","Yes",11.7607800531535
"p = 20","Yes",11.1402330837028
"p = 20","Yes",11.2365001759824
"p = 20","Yes",14.4282964600112
"p = 20","Yes",11.5027654656998
"p = 20","Yes",11.3439613460345
"p = 20","Yes",10.4464714018535
"p = 20","Yes",12.2978423840216
"p = 20","Yes",11.8998369244226
"p = 20","Yes",12.7136952326265
"p = 20","Yes",11.2643338614663
"p = 20","Yes",11.4366822413304
"p = 20","Yes",11.2923368879686
"p = 20","Yes",10.9605782185932
"p = 20","Yes",11.1356822787728
"p = 20","Yes",13.237252548791
"p = 20","Yes",11.6577173713614
"p = 20","Yes",11.5547620970906
"p = 20","Yes",10.5084185484601
"p = 20","Yes",9.41970073308402
"p = 20","Yes",12.5328063403222
"p = 20","Yes",13.9947459443726
"p = 20","Yes",10.4182439791599
"p = 20","Yes",11.8133971983007
"p = 20","Yes",11.6750251781074
"p = 20","Yes",10.4641275635239
"p = 20","Yes",12.9480283729671
"p = 20","Yes",12.0073499310404
"p = 20","Yes",11.7334840021872
"p = 20","Yes",12.4573117996259
"p = 20","Yes",10.240223128444
"p = 20","Yes",11.6226930984117
"p = 20","Yes",12.0964603640956
"p = 20","Yes",11.9468892018204
"p = 20","Yes",12.4113078481544
"p = 20","Yes",12.3921655052839
"p = 20","Yes",10.6568597884071
"p = 20","Yes",13.4583768124249
"p = 20","Yes",11.610227373574
"p = 20","Yes",11.8087851938093
"p = 20","Yes",11.00676929135
"p = 20","Yes",12.0734326785862
"p = 20","Yes",11.3653891659811
"p = 20","Yes",11.4344476507117
"p = 20","Yes",9.62725137643651
"p = 20","Yes",11.1906556031743
"p = 20","Yes",11.8524700095175
"p = 20","Yes",11.2751911146303
"p = 20","Yes",11.0288587425348
"p = 20","Yes",12.0827183149522
"p = 20","Yes",11.7489626821785
"p = 20","Yes",13.7244314452843
"p = 20","Yes",10.5122535469159
"p = 20","Yes",11.0847820434649
"p = 20","Yes",11.7129686847182
"p = 20","Yes",13.7588434425009
"p = 20","Yes",11.5697279629978
"p = 20","Yes",10.2025917678856
"p = 20","Yes",10.9184333103696
"p = 20","Yes",11.5737920179884
"p = 20","Yes",9.80017977050541
"p = 20","Yes",12.2998364329314
"p = 20","Yes",12.6425020541631
"p = 20","Yes",13.2506756398205
"p = 20","Yes",12.6219724655414
"p = 20","Yes",10.8043931800249
"p = 20","Yes",11.2183663546365
"p = 20","Yes",13.8064873524305
"p = 20","Yes",11.4186850740323
"p = 20","Yes",11.5553648601176
"p = 20","Yes",13.2240587790415
"p = 20","Yes",11.4537792224651
"p = 20","Yes",12.4346457468672
"p = 20","Yes",12.7196445000758
"p = 20","Yes",12.4651388450642
"p = 20","Yes",11.8340004563094
"p = 20","Yes",11.1743616637652
"p = 20","Yes",12.2866685827636
"p = 20","Yes",11.3837712490544
"p = 20","Yes",10.2672346421387
"p = 20","Yes",10.2071092228397
"p = 20","Yes",10.4116372789888
"p = 20","Yes",12.1342470913746
"p = 20","Yes",11.5797571649143
"p = 20","Yes",11.8842697936801
"p = 20","Yes",12.2009366720977
"p = 20","Yes",10.911981186035
"p = 20","Yes",12.5988482949762
"p = 20","Yes",10.9964943762028
"p = 20","Yes",10.8515958020833
"p = 20","Yes",10.6402665570332
"p = 20","Yes",10.480015160761
"p = 20","Yes",11.3692102113911
"p = 20","Yes",11.1901360165505
"p = 20","Yes",12.6643443892951
"p = 20","Yes",10.9757870985396
"p = 20","Yes",9.65514318449517
"p = 20","Yes",11.1143287134925
"p = 20","Yes",11.0920946211403
"p = 20","Yes",10.9347718327065
"p = 20","Yes",9.18906164403981
"p = 20","Yes",13.1648533317081
"p = 20","Yes",12.8492735094597
"p = 20","Yes",13.3098702478454
"p = 20","Yes",11.4018274836068
"p = 20","Yes",10.8269199432887
"p = 20","Yes",13.5012572179034
"p = 20","Yes",11.4806428839329
"p = 20","Yes",10.1101530203482
"p = 20","Yes",11.5711242896658
"p = 20","Yes",11.2527877770676
"p = 20","Yes",11.5015113922133
"p = 20","Yes",12.7381061590063
"p = 20","Yes",12.6380595277567
"p = 20","Yes",11.5883665087848
"p = 20","Yes",11.4207362919791
"p = 20","Yes",14.1592648372127
"p = 20","Yes",11.5790706385976
"p = 20","Yes",11.668215428708
"p = 20","Yes",12.4908136401655
"p = 20","Yes",10.8022252725445
"p = 20","Yes",11.2491254900546
"p = 20","Yes",12.3690179980775
"p = 20","Yes",12.4458762698063
"p = 20","Yes",12.3968851909896
"p = 20","Yes",12.6625395366529
"p = 20","Yes",9.74936777662541
"p = 20","Yes",10.0621155100675
"p = 20","Yes",9.4015204130984
"p = 20","Yes",12.1783094757248
"p = 20","Yes",12.2541472740894
"p = 20","Yes",12.2807115572842
"p = 20","Yes",11.1848995374291
"p = 20","Yes",12.1947983899349
"p = 20","Yes",12.978886878638
"p = 20","Yes",11.5308237761922
"p = 20","Yes",9.94068456834542
"p = 20","Yes",13.7631244125075
"p = 20","Yes",11.217158010316
"p = 20","Yes",10.6053719899932
"p = 20","Yes",12.3982691523133
"p = 20","Yes",10.4559171551201
"p = 20","Yes",9.46953014267057
"p = 20","Yes",9.50624448527412
"p = 20","Yes",11.1328572326
"p = 20","Yes",12.2556550590039
"p = 20","Yes",9.85774388202787
"p = 20","Yes",12.1814684760349
"p = 20","Yes",9.90842775711298
"p = 20","Yes",11.5117220523824
"p = 20","Yes",12.6798622100422
"p = 20","Yes",11.5280967926354
"p = 20","Yes",12.3646392700899
"p = 20","Yes",13.3775369494379
"p = 20","Yes",11.9534656669375
"p = 20","Yes",11.7880539113139
"p = 20","Yes",12.7279740792124
"p = 20","Yes",11.0326937881086
"p = 20","Yes",10.6974541153637
"p = 20","Yes",11.5585109360584
"p = 20","Yes",10.70190476884
"p = 20","Yes",11.7384079983046
"p = 20","Yes",12.2021401625825
"p = 20","Yes",11.1431780516272
"p = 20","Yes",10.7497909715176
"p = 20","Yes",13.0784735979696
"p = 20","Yes",11.7752658608115
"p = 20","Yes",11.634169468713
"p = 20","Yes",12.3409114834953
"p = 20","Yes",11.2853497591994
"p = 20","Yes",11.097293862554
"p = 20","Yes",10.4875087141905
"p = 20","Yes",10.4214188792362
"p = 20","Yes",10.6583699872241
"p = 20","Yes",10.5907194276774
"p = 20","Yes",11.9666439235002
"p = 20","Yes",11.7023156436851
"p = 20","Yes",10.5772871137046
"p = 20","Yes",10.5415717696197
"p = 20","Yes",10.5549443807922
"p = 20","Yes",10.9609346967848
"p = 20","Yes",10.3219414681118
"p = 20","Yes",9.82977575635978
"p = 20","Yes",11.0799244555843
"p = 20","Yes",11.0517504554873
"p = 20","Yes",10.2866557949442
"p = 20","Yes",11.2741214267497
"p = 20","Yes",12.2234184427153
"p = 20","Yes",12.5673703861134
"p = 20","Yes",12.385043176515
"p = 20","Yes",9.59405508565962
"p = 20","Yes",12.2837449522286
"p = 20","Yes",11.3739549065886
"p = 20","Yes",12.3264502910251
"p = 20","Yes",12.1130433909556
"p = 20","Yes",12.6009969827012
"p = 20","Yes",11.9279795118284
"p = 20","Yes",12.3562263258087
"p = 20","Yes",10.97012085095
"p = 20","Yes",11.3370578113608
"p = 20","Yes",13.0299155954981
"p = 20","Yes",11.897927757886
"p = 20","Yes",11.5727569062228
"p = 20","Yes",10.9849274422125
"p = 20","Yes",12.5133094408311
"p = 20","Yes",12.4524870089719
"p = 20","Yes",12.7297315518453
"p = 20","Yes",11.5699232693948
"p = 20","Yes",11.0442569891915
"p = 20","Yes",12.1311983954774
"p = 20","Yes",11.489230222415
"p = 20","Yes",10.7131475376455
"p = 20","Yes",10.9708670482938
"p = 20","Yes",11.0574716937265
"p = 20","Yes",13.1564118037928
"p = 20","Yes",12.8273843236953
"p = 20","Yes",13.1118823679326
"p = 20","Yes",10.9365113761369
"p = 20","Yes",14.0017911712697
"p = 20","Yes",11.107460504949
"p = 20","Yes",10.6865343163582
"p = 20","Yes",13.4428291741417
"p = 20","Yes",12.3017503008098
"p = 20","Yes",11.479539508831
"p = 20","Yes",11.5895462334258
"p = 20","Yes",10.6878000716385
"p = 20","Yes",12.516704148368
"p = 20","Yes",11.8491611644711
"p = 20","Yes",12.9657307082535
"p = 20","Yes",11.2607189709115
"p = 20","Yes",10.6466227264192
"p = 20","Yes",11.9062802640198
"p = 20","Yes",12.751743579964
"p = 20","Yes",11.6622657286504
"p = 20","Yes",10.8295642657695
"p = 20","Yes",10.1713431496002
"p = 20","Yes",12.4611984825519
"p = 20","Yes",11.1156186272074
"p = 20","Yes",12.4441731986109
"p = 20","Yes",11.7035179548766
"p = 20","Yes",10.6717662611046
"p = 20","Yes",10.932440136685
"p = 20","Yes",10.246310570109
"p = 20","Yes",11.963585967884
"p = 20","Yes",10.9332137295744
"p = 20","Yes",10.7004893294467
"p = 20","Yes",11.240770714512
"p = 20","Yes",11.7548213218935
"p = 20","Yes",10.3382205458344
"p = 20","Yes",10.1285749422846
"p = 20","Yes",13.17750493351
"p = 20","Yes",11.9781560959252
"p = 20","Yes",10.0881435445177
"p = 20","Yes",11.309461121773
"p = 20","Yes",12.2482840472805
"p = 20","Yes",10.9542589852211
"p = 20","Yes",11.4255676298494
"p = 20","Yes",11.7492155190356
"p = 20","Yes",12.8848789592111
"p = 20","Yes",12.1821044074665
"p = 20","Yes",10.9009276232453
"p = 20","Yes",11.625608803367
"p = 20","Yes",12.24273453876
"p = 20","Yes",12.2699265539608
"p = 20","Yes",10.5571839333814
"p = 20","Yes",10.9404265685199
"p = 20","Yes",9.16458337522053
"p = 20","Yes",11.1624742481886
"p = 20","Yes",13.032458972256
"p = 20","Yes",12.9836683983832
"p = 20","Yes",11.5918373725125
"p = 20","Yes",10.5439726217572
"p = 20","Yes",10.8081367736069
"p = 20","Yes",10.562975122224
"p = 20","Yes",9.24992066502357
"p = 20","Yes",12.6641540658265
"p = 20","Yes",11.4399300182858
"p = 20","Yes",9.84399974537941
"p = 20","Yes",10.7424769546513
"p = 20","Yes",13.2413016748551
"p = 20","Yes",12.2558465754757
"p = 20","Yes",12.7940684235187
"p = 20","Yes",12.3560806686164
"p = 20","Yes",10.891134840642
"p = 20","Yes",10.7199112500662
"p = 20","Yes",10.9138458563381
"p = 20","Yes",10.6385073889123
"p = 20","Yes",11.1492412023053
"p = 20","Yes",11.3555399032667
"p = 20","Yes",10.6692755583591
"p = 20","Yes",12.1592953193809
"p = 20","Yes",12.1288713411894
"p = 20","Yes",11.1192565257195
"p = 20","Yes",10.8657547729921
"p = 20","Yes",11.1847504236944
"p = 20","Yes",9.86321953081907
"p = 20","Yes",10.4332930405216
"p = 20","Yes",11.7844244014422
"p = 20","Yes",12.1771009748922
"p = 20","Yes",13.3188638683025
"p = 20","Yes",11.568385785354
"p = 20","Yes",12.393791208775
"p = 20","Yes",12.331794493375
"p = 20","Yes",13.2074614007184
"p = 20","Yes",8.79784791572786
"p = 20","Yes",11.6088602690175
"p = 20","Yes",11.6982727704621
"p = 20","Yes",12.1843266318579
"p = 20","Yes",10.9688816569699
"p = 20","Yes",11.9110694500923
"p = 20","Yes",12.7272411892537
"p = 20","Yes",12.2299415783558
"p = 20","Yes",11.5770867980407
"p = 20","Yes",12.7030163874985
"p = 20","Yes",11.3230203359487
"p = 20","Yes",12.4437429788002
"p = 20","Yes",12.4230853999558
"p = 20","Yes",11.8946548152146
"p = 20","Yes",11.5892491955632
"p = 20","Yes",12.0115627775976
"p = 20","Yes",10.6405779137086
"p = 20","Yes",9.87669942290343
"p = 20","Yes",10.8234927829633
"p = 20","Yes",10.7978215348822
"p = 20","Yes",12.3017186205008
"p = 20","Yes",12.3064335163622
"p = 20","Yes",10.8846064866937
"p = 20","Yes",13.4576785539387
"p = 20","Yes",11.4879389609243
"p = 20","Yes",11.7913240969927
"p = 20","Yes",10.2785071805891
"p = 20","Yes",13.9247845740527
"p = 20","Yes",13.4312149340854
"p = 20","Yes",11.0472179002566
"p = 20","Yes",11.2104282700441
"p = 20","Yes",9.91683015267235
"p = 20","Yes",12.5768769987127
"p = 20","Yes",11.4052415085362
"p = 20","Yes",11.9474334088271
"p = 20","Yes",13.1888123844331
"p = 20","Yes",12.6185070525176
"p = 20","Yes",12.795376299497
"p = 20","Yes",11.04318935945
"p = 20","Yes",11.9385789892215
"p = 20","Yes",11.0567496152405
"p = 20","Yes",10.0195583918817
"p = 20","Yes",10.5029478868392
"p = 20","Yes",9.58445839505777
"p = 20","Yes",10.9422651448096
"p = 20","Yes",12.0442254449119
"p = 20","Yes",12.2173409738356
"p = 20","Yes",10.8421960211428
"p = 20","Yes",10.673529751405
"p = 20","Yes",10.1643507106989
"p = 20","Yes",11.1136435222556
"p = 20","Yes",11.8377588147249
"p = 20","Yes",10.8354954958302
"p = 20","Yes",11.294423036691
"p = 20","Yes",12.0359229550696
"p = 20","Yes",11.2829889681979
"p = 20","Yes",9.89771540432647
"p = 20","Yes",9.71061145388675
"p = 20","Yes",12.3787207139728
"p = 20","Yes",11.5273924948164
"p = 20","Yes",11.6271798439858
"p = 20","Yes",12.5610995942705
"p = 20","Yes",11.3816714936207
"p = 20","Yes",11.6657465771449
"p = 20","Yes",11.6601637549936
"p = 20","Yes",11.5735243198732
"p = 20","Yes",11.5852988640893
"p = 20","Yes",11.0794965871106
"p = 20","Yes",11.3806064872149
"p = 20","Yes",11.9344997432478
"p = 20","Yes",8.49220300884795
"p = 20","Yes",11.1588678183601
"p = 20","Yes",10.8610884191747
"p = 20","Yes",10.2622157302602
"p = 20","Yes",13.1275284442637
"p = 20","Yes",10.9897226317471
"p = 20","Yes",10.3747455798464
"p = 20","Yes",10.9272730535065
"p = 20","Yes",10.2228389954838
"p = 20","Yes",10.7867837991147
"p = 20","Yes",13.5144389715829
"p = 20","Yes",11.406911017384
"p = 20","Yes",11.942549795549
"p = 20","Yes",12.2148747692745
"p = 20","Yes",11.7015455183762
"p = 20","Yes",12.7580793127888
"p = 20","Yes",12.093097368625
"p = 20","Yes",11.788576241031
"p = 20","Yes",10.3798655604225
"p = 20","Yes",10.4410891967938
"p = 20","Yes",12.1842833323513
"p = 20","Yes",11.9482268501371
"p = 20","Yes",10.8940225363406
"p = 20","Yes",10.9871181711914
"p = 20","Yes",12.6411494274727
"p = 20","Yes",12.3179835092161
"p = 20","Yes",13.0413578646149
"p = 20","Yes",10.6821238108682
"p = 20","Yes",9.51262302927595
"p = 20","Yes",11.0425567547895
"p = 20","Yes",14.1302131570171
"p = 20","Yes",11.429520197277
"p = 20","Yes",12.3869016946849
"p = 20","Yes",11.0193921573017
"p = 20","Yes",10.7831164624967
"p = 20","Yes",11.4992329195746
"p = 20","Yes",13.2766686470609
"p = 20","Yes",11.506268349371
"p = 20","Yes",10.9856588533588
"p = 20","Yes",11.6946837590245
"p = 20","Yes",11.6443269084065
"p = 20","Yes",9.75053850702119
"p = 20","Yes",11.8257784198232
"p = 20","Yes",10.7215303720454
"p = 20","Yes",8.98950674023835
"p = 20","Yes",12.6472180209199
"p = 20","Yes",10.3772977816273
"p = 20","Yes",11.3833733705868
"p = 20","Yes",11.9147074040872
"p = 20","Yes",10.4829564935997
"p = 20","Yes",12.0088037235036
"p = 20","Yes",10.1692421763693
"p = 20","Yes",11.0188989180525
"p = 20","Yes",13.9891493849611
"p = 20","Yes",13.3625504195011
"p = 20","Yes",10.5956555890793
"p = 20","Yes",12.0813656680647
"p = 20","Yes",11.2761845964361
"p = 20","Yes",12.2188142835834
"p = 20","Yes",11.2529785674368
"p = 20","Yes",10.3767155036417
"p = 20","Yes",11.8825930500715
"p = 20","Yes",12.6833613947347
"p = 20","Yes",11.8777090929169
"p = 20","Yes",10.1126735373439
"p = 20","Yes",10.5982732066208
"p = 20","Yes",10.1519054924004
"p = 20","Yes",12.5253389142629
"p = 20","Yes",11.7549091390165
"p = 20","Yes",8.82987975623914
"p = 20","Yes",12.1798583739646
"p = 20","Yes",12.0751287307715
"p = 20","Yes",12.6825879603448
"p = 20","Yes",10.3160578879049
"p = 20","Yes",11.8179436824638
"p = 20","Yes",11.180587076859
"p = 20","Yes",13.1217287476286
"p = 20","Yes",11.0802413555742
"p = 20","Yes",11.6623377945307
"p = 20","Yes",11.1432628349929
"p = 20","Yes",12.7020467978305
"p = 20","Yes",10.3705330475806
"p = 20","Yes",11.3171402941064
"p = 20","Yes",11.6405130979409
"p = 20","Yes",10.852187516894
"p = 20","Yes",12.4125990439946
"p = 20","Yes",11.8779171799858
"p = 20","Yes",11.1337507642574
"p = 20","Yes",10.7491940889479
"p = 20","Yes",14.1015128255234
"p = 20","Yes",9.53500703450039
"p = 20","Yes",12.1468857081547
"p = 20","Yes",9.25746300309222
"p = 20","Yes",11.121482904326
